# Program:featureCounts v2.0.5; Command:"/home/shared/subread-2.0.5-Linux-x86_64/bin/featureCounts" "-T" "42" "-a" "../output/05-Apul-lncRNA/lncRNAs.gtf" "-o" "../output/05-Apul-lncRNA/counts.txt" "-t" "lncRNA" "-g" "gene_id" "-p" "../data/1A10.sorted.bam" "../data/1A12.sorted.bam" "../data/1A1.sorted.bam" "../data/1A2.sorted.bam" "../data/1A8.sorted.bam" "../data/1A9.sorted.bam" "../data/1B10.sorted.bam" "../data/1B1.sorted.bam" "../data/1B2.sorted.bam" "../data/1B5.sorted.bam" "../data/1B9.sorted.bam" "../data/1C10.sorted.bam" "../data/1C4.sorted.bam" "../data/1D10.sorted.bam" "../data/1D3.sorted.bam" "../data/1D4.sorted.bam" "../data/1D6.sorted.bam" "../data/1D8.sorted.bam" "../data/1D9.sorted.bam" "../data/1E1.sorted.bam" "../data/1E3.sorted.bam" "../data/1E5.sorted.bam" "../data/1E9.sorted.bam" "../data/1F11.sorted.bam" "../data/1F4.sorted.bam" "../data/1F8.sorted.bam" "../data/1G5.sorted.bam" "../data/1H11.sorted.bam" "../data/1H12.sorted.bam" "../data/1H6.sorted.bam" "../data/1H7.sorted.bam" "../data/1H8.sorted.bam" "../data/2B2.sorted.bam" "../data/2B3.sorted.bam" "../data/2C1.sorted.bam" "../data/2C2.sorted.bam" "../data/2D2.sorted.bam" "../data/2E2.sorted.bam" "../data/2F1.sorted.bam" "../data/2G1.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../data/1A10.sorted.bam	../data/1A12.sorted.bam	../data/1A1.sorted.bam	../data/1A2.sorted.bam	../data/1A8.sorted.bam	../data/1A9.sorted.bam	../data/1B10.sorted.bam	../data/1B1.sorted.bam	../data/1B2.sorted.bam	../data/1B5.sorted.bam	../data/1B9.sorted.bam	../data/1C10.sorted.bam	../data/1C4.sorted.bam	../data/1D10.sorted.bam	../data/1D3.sorted.bam	../data/1D4.sorted.bam	../data/1D6.sorted.bam	../data/1D8.sorted.bam	../data/1D9.sorted.bam	../data/1E1.sorted.bam	../data/1E3.sorted.bam	../data/1E5.sorted.bam	../data/1E9.sorted.bam	../data/1F11.sorted.bam	../data/1F4.sorted.bam	../data/1F8.sorted.bam	../data/1G5.sorted.bam	../data/1H11.sorted.bam	../data/1H12.sorted.bam	../data/1H6.sorted.bam	../data/1H7.sorted.bam	../data/1H8.sorted.bam	../data/2B2.sorted.bam	../data/2B3.sorted.bam	../data/2C1.sorted.bam	../data/2C2.sorted.bam	../data/2D2.sorted.bam	../data/2E2.sorted.bam	../data/2F1.sorted.bam	../data/2G1.sorted.bam
lncRNA_19332	ptg000026l	4881945	4882263	+	319	1	0	21	18	0	0	0	11	0	0	0	30	4	16	2	0	0	0	0	12	0	1	0	2	6	0	44	0	0	0	0	0	3	0	0	4	44	11	0	6
lncRNA_19333	ptg000026l	4906144	4906756	+	613	0	5	85	0	0	15	0	31	0	0	4	29	12	7	4	0	0	18	0	72	4	0	0	5	14	0	67	5	2	0	0	3	56	0	0	14	58	24	0	0
lncRNA_19334	ptg000026l	4924526	4924740	+	215	0	0	11	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	8	0	0	0	0	7	0	5	0	0	0	0	0	4	0	0	12	0	0	0	0
lncRNA_19335	ptg000026l	4926066	4926303	+	238	0	2	46	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	4	8	0	0	2	4	0	2	2	4	0	0	2	6	0	0	6	72	0	0	0
lncRNA_19336	ptg000026l	4961117	4961702	+	586	2	11	0	0	8	6	2	4	0	4	3	14	13	16	7	35	0	17	0	4	0	2	37	4	7	0	6	11	12	0	3	28	3	2	2	4	34	20	0	8
lncRNA_19337	ptg000026l	4971110	4971435	+	326	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_19338	ptg000026l	5011392	5011946	+	555	0	0	8	0	0	0	1	4	0	0	0	6	4	5	0	0	0	0	0	14	0	0	0	0	2	0	13	0	0	0	2	1	2	0	0	10	1	8	0	1
lncRNA_19339	ptg000026l	5097598	5098388	+	791	0	0	0	0	0	10	0	0	0	0	0	0	4	4	0	0	4	2	0	19	0	4	2	0	0	0	39	0	0	0	21	2	7	2	0	6	0	0	0	0
lncRNA_19340	ptg000026l	5281484	5281946	+	463	0	0	0	10	14	0	2	0	0	4	8	0	1	8	4	0	1	0	0	13	0	0	6	3	0	0	1	0	2	0	6	0	4	0	0	6	0	0	0	2
lncRNA_19341	ptg000026l	5284595	5285237	+	643	17	1	89	2	0	0	21	3	18	10	0	36	26	10	0	20	4	2	0	40	11	30	20	9	16	0	26	1	2	0	12	11	36	5	8	8	59	15	54	8
lncRNA_19342	ptg000026l	5288261	5288681	+	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_19343	ptg000026l	5291606	5291850	+	245	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	2	9	2	0	0	0	0	0	3	0	0	1	0	0	0	0	0	1
lncRNA_19344	ptg000026l	5292675	5293256	+	582	11	2	179	14	0	4	40	13	37	52	195	171	37	0	47	41	2	6	237	82	0	3	141	6	5	14	14	2	0	14	16	0	137	0	8	4	226	2	247	8
lncRNA_19345	ptg000026l	5294568	5295494	+	927	8	0	82	0	4	4	0	7	3	0	0	4	6	2	0	0	21	14	27	35	6	0	0	13	9	1	61	0	0	1	4	2	46	4	0	2	47	0	0	6
lncRNA_19346	ptg000026l	5322018	5322403	+	386	0	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	4	0	16	0	2	3	6	0	2	0	2	3	2	0	2	0	0	1	2	0	10	0	0	2
lncRNA_19347	ptg000026l	5322699	5323175	+	477	0	6	0	18	0	6	0	0	0	0	0	0	6	10	0	0	8	1	0	6	2	0	0	1	3	0	6	6	0	0	1	0	0	1	0	4	0	0	6	7
lncRNA_19348	ptg000026l	5394127	5394384	+	258	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_19349	ptg000026l	5531380	5531987	+	608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_19350	ptg000026l	5538577	5539053	+	477	4	4	88	0	0	16	0	3	7	2	17	28	3	4	0	3	0	0	4	22	4	0	0	11	5	0	103	4	4	0	5	12	16	0	0	2	45	52	0	19
lncRNA_19351	ptg000026l	5540593	5541021	+	429	0	0	20	0	0	0	4	0	2	0	0	0	0	8	0	0	0	2	0	10	10	0	0	4	7	0	46	0	0	0	0	4	9	0	0	0	20	0	0	0
lncRNA_19352	ptg000026l	5628550	5629304	+	755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_19353	ptg000026l	5697374	5697667	+	294	2	0	15	0	0	0	0	0	8	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	7	0	0	0	9	0	0	0
lncRNA_19354	ptg000026l	5989784	5990056	+	273	93	18	56	21	8	28	57	32	42	18	70	48	50	28	0	41	33	28	26	32	20	52	70	12	24	65	30	18	38	65	25	24	40	4	2	11	73	15	36	25
lncRNA_19355	ptg000026l	6009840	6010222	+	383	0	1169	18	0	521	0	616	2	44	0	0	4	585	0	0	2554	0	2625	0	0	0	393	601	13	1523	0	0	1169	2607	0	0	656	0	328	0	214	603	115	0	669
lncRNA_19356	ptg000026l	6564501	6565123	+	623	0	0	14	0	4	0	1	0	4	0	0	10	0	2	0	0	1	0	0	0	0	8	0	2	4	0	2	0	0	0	7	0	0	0	6	0	9	0	0	0
lncRNA_19357	ptg000026l	6568746	6569115	+	370	0	0	4	0	0	0	0	0	0	1	0	10	0	0	0	5	1	6	0	6	0	0	0	0	0	0	16	0	0	0	5	0	0	0	0	2	0	0	0	0
lncRNA_19358	ptg000026l	6605463	6605703	+	241	0	0	0	4	4	1	8	0	6	8	0	1	1	8	0	0	0	6	0	5	6	13	2	4	3	0	6	0	0	0	0	0	0	3	0	0	0	0	5	0
lncRNA_19359	ptg000026l	6622664	6622984	+	321	0	19	0	0	0	0	13	0	0	3	0	0	20	0	0	0	3	0	0	0	0	4	0	5	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	14
lncRNA_19360	ptg000026l	6624611	6625080	+	470	0	0	24	19	0	0	1	0	0	0	0	4	4	2	4	0	0	4	0	1	0	4	4	0	11	0	8	0	0	0	2	0	18	2	0	2	43	0	6	2
lncRNA_19361	ptg000026l	6627538	6627820	+	283	6	1	16	0	26	2	21	0	4	11	12	20	8	8	1	20	20	4	22	9	3	11	23	2	12	14	1	1	12	14	5	7	10	1	12	0	14	28	9	0
lncRNA_19362	ptg000026l	6699417	6699685	+	269	0	0	4	0	0	0	0	4	0	0	0	0	3	2	0	0	0	0	22	1	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	4	22	0	0	0
lncRNA_19363	ptg000026l	6700404	6701197	+	794	0	0	114	14	3	17	8	16	12	2	0	17	23	12	2	1	3	2	7	85	9	5	0	19	35	8	94	0	9	8	2	0	37	2	2	15	32	0	0	4
lncRNA_19364	ptg000026l	6756001	6756223	+	223	0	0	10	0	1	9	2	0	20	0	0	0	0	0	0	0	2	0	0	0	0	0	2	8	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
lncRNA_19365	ptg000026l	6756682	6756981	+	300	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_19366	ptg000026l	6762577	6763069	+	493	0	5	2	0	0	0	2	0	3	0	2	0	0	0	0	0	3	4	0	0	0	1	5	2	6	0	0	5	0	0	0	0	0	5	12	0	0	0	0	12
lncRNA_19367	ptg000026l	6770603	6770922	+	320	0	0	4	0	0	0	0	1	0	0	0	12	0	1	0	0	0	0	0	12	0	0	0	2	0	0	6	0	0	0	0	0	3	0	0	3	0	0	0	2
lncRNA_19368	ptg000026l	6786555	6787047	+	493	10	10	33	0	2	0	15	8	0	0	4	10	75	8	2	0	11	32	0	49	21	7	0	5	88	0	6	10	2	0	27	8	30	3	0	46	156	28	0	31
lncRNA_19369	ptg000026l	6895859	6896088	+	230	0	0	2	0	0	3	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	8	6	0	0	0	0
lncRNA_19370	ptg000026l	7024096	7024438	+	343	0	3	2	0	2	1	0	0	8	0	0	0	1	1	1	0	0	2	0	22	3	0	0	3	1	0	5	3	2	0	1	2	0	1	0	0	0	0	0	1
lncRNA_19371	ptg000026l	7074979	7076279	+	1301	23	10	21	16	7	20	9	9	11	16	5	2	16	16	6	1	16	4	1	9	2	2	5	4	4	1	16	10	8	1	26	9	22	0	20	0	0	47	13	6
lncRNA_19372	ptg000026l	7080419	7080621	+	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_19373	ptg000026l	7177715	7178217	+	503	8	0	8	6	12	6	4	39	0	5	8	10	4	0	32	13	5	16	0	0	3	3	14	6	5	2	7	0	19	2	1	3	0	9	8	5	13	8	22	2
lncRNA_19374	ptg000026l	7179556	7179796	+	241	211	0	7	372	30	47	0	12	2	43	248	0	51	119	0	17	30	4	51	154	53	42	0	0	2	251	42	0	191	251	32	108	108	10	110	13	0	106	336	3
lncRNA_19375	ptg000026l	7222384	7222836	+	453	0	2	17	0	0	9	0	2	0	0	0	1	26	5	0	0	0	1	0	13	6	2	0	0	0	0	146	2	0	0	10	8	4	1	0	7	51	0	0	2
lncRNA_19376	ptg000026l	7369595	7370074	+	480	0	0	7	0	0	1	7	7	0	3	0	2	0	0	0	0	0	0	0	0	10	2	8	8	2	0	0	0	0	0	2	0	0	1	1	0	2	0	5	19
lncRNA_19377	ptg000026l	7374831	7375700	+	870	4	0	159	82	5	6	14	6	17	24	8	115	2	6	20	9	31	3	174	45	12	8	23	35	23	0	49	0	2	0	27	9	50	3	58	21	124	0	49	14
lncRNA_19378	ptg000026l	7427987	7428338	+	352	0	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_19379	ptg000026l	7443722	7444101	+	380	0	0	8	0	0	1	0	0	0	2	6	0	0	0	0	0	0	2	0	4	3	0	0	0	0	0	0	0	0	0	0	0	23	0	0	2	0	0	0	8
lncRNA_19380	ptg000026l	7642552	7643041	+	490	1	3	0	0	0	3	8	0	1	0	0	0	7	0	0	2	0	5	0	0	0	1	0	11	0	0	0	3	1	0	0	2	1	0	0	9	1	0	2	1
lncRNA_19381	ptg000026l	7647791	7649041	+	1251	11	12	3	12	0	6	190	0	0	212	0	0	229	2	0	24	23	65	49	3	4	70	10	2	4	0	2	12	0	0	3	0	1	70	4	387	3	0	10	62
lncRNA_19382	ptg000026l	7649824	7650123	+	300	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_19383	ptg000026l	7679112	7679518	+	407	2	0	0	10	0	5	0	0	0	0	0	0	2	2	0	0	6	1	0	9	0	0	0	0	0	0	43	0	0	0	18	0	2	0	8	0	1	0	0	0
lncRNA_19384	ptg000026l	7682392	7682661	+	270	0	0	5	0	0	11	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	28	0	0	0	0	0	1	2	0	4	0	0	0	0
lncRNA_19385	ptg000026l	7707289	7707613	+	325	0	8	6	3	0	20	0	2	2	0	0	10	2	0	0	0	1	0	0	0	0	0	0	15	2	19	10	8	1	19	0	0	0	0	2	0	0	0	0	0
lncRNA_19386	ptg000026l	7727545	7727960	+	416	0	0	12	0	0	0	0	4	0	0	0	12	8	20	0	0	2	0	0	25	2	4	0	0	8	0	33	0	0	0	0	0	38	1	10	7	9	0	0	4
lncRNA_19387	ptg000026l	7734290	7735228	+	939	0	0	86	7	0	12	0	18	0	0	0	24	55	22	0	0	2	0	2	57	8	0	0	2	10	26	40	0	0	26	8	0	29	48	2	85	74	0	0	2
lncRNA_19388	ptg000026l	7751000	7751625	+	626	16	0	0	0	1	0	0	0	0	0	36	0	0	47	2	0	0	0	0	3	23	0	0	2	0	0	2	0	2	0	0	11	0	2	0	6	0	0	0	0
lncRNA_19389	ptg000026l	7761615	7761971	+	357	0	18	10	1	13	4	2	3	19	12	5	3	7	10	3	4	6	13	2	2	19	0	8	5	15	0	12	18	4	0	7	12	2	10	4	25	0	9	1	4
lncRNA_19390	ptg000026l	7769285	7769893	+	609	0	0	43	0	0	3	0	0	4	3	0	13	42	4	1	1	15	2	0	5	0	0	0	12	5	6	30	0	0	6	5	0	0	5	0	37	5	0	0	0
lncRNA_19391	ptg000026l	7781064	7781823	+	760	12	6	65	0	0	2	0	14	0	1	0	16	16	6	2	0	13	29	0	66	6	2	0	4	39	11	69	6	0	11	18	0	76	0	0	20	30	0	0	0
lncRNA_19392	ptg000026l	7785284	7785700	+	417	0	3	32	8	0	7	7	2	13	0	0	3	5	0	0	13	2	1	0	0	0	3	6	3	1	0	27	3	3	0	2	0	0	3	7	10	12	0	0	0
lncRNA_19393	ptg000026l	7805996	7806443	+	448	3	5	5	3	16	4	0	5	1	0	3	2	2	2	3	4	0	6	0	10	4	2	6	6	5	4	7	5	11	4	5	1	1	10	1	12	0	1	1	5
lncRNA_19394	ptg000026l	7810450	7810798	+	349	0	0	4	0	2	2	1	0	0	3	0	0	0	0	8	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
lncRNA_19395	ptg000026l	7880896	7881152	+	257	0	0	63	0	0	4	0	2	4	1	12	4	4	10	0	0	0	2	0	20	0	3	0	2	4	0	30	0	0	0	2	0	12	0	0	2	8	0	0	0
lncRNA_19396	ptg000026l	7887184	7887444	+	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_19397	ptg000026l	7888778	7889147	+	370	0	1	30	14	0	1	0	7	6	0	0	16	17	0	0	4	2	0	0	8	0	0	0	2	14	0	64	1	2	0	3	6	4	0	0	0	47	0	0	0
lncRNA_19398	ptg000026l	7908883	7909180	+	298	0	0	4	0	0	0	0	1	0	0	0	0	2	8	0	0	0	0	0	5	0	0	0	0	0	0	6	0	0	0	5	0	2	0	0	0	0	0	0	0
lncRNA_19399	ptg000026l	7911418	7912342	+	925	0	10	3	0	1	2	0	0	2	4	0	0	0	4	0	0	4	1	0	0	2	10	0	0	0	0	4	10	0	0	2	0	0	6	0	14	0	0	14	0
lncRNA_19400	ptg000026l	7912944	7913489	+	546	0	0	0	47	26	48	0	0	0	0	0	0	2	2	0	0	0	0	0	0	2	0	0	3	0	0	88	0	58	0	0	3	0	0	6	2	0	0	0	0
lncRNA_19401	ptg000026l	7916071	7917091	+	1021	0	2	70	2	0	1	0	15	0	0	0	14	28	12	2	0	0	2	0	36	0	1	0	4	10	0	67	2	0	0	31	1	52	0	0	27	25	0	16	3
lncRNA_19402	ptg000026l	7925017	7925277	+	261	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_19403	ptg000026l	8000211	8000640	+	430	0	0	6	0	0	4	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_19404	ptg000026l	8009372	8009586	+	215	0	0	1	0	0	0	0	2	0	0	0	0	21	0	2	0	0	11	0	0	0	0	2	0	14	0	0	0	0	0	0	0	0	0	0	12	57	0	0	2
lncRNA_19405	ptg000026l	8016760	8017219	+	460	0	1	6	0	0	1	0	0	1	1	0	2	0	1	0	0	0	0	0	1	0	0	0	1	0	0	6	1	0	0	0	0	2	0	0	0	0	0	0	0
lncRNA_19406	ptg000026l	8017423	8018213	+	791	2	19	7	3	17	29	13	3	40	14	0	4	6	8	0	0	13	4	16	0	0	0	4	27	19	0	43	19	0	0	15	1	0	3	11	7	2	0	28	13
lncRNA_19407	ptg000026l	8019581	8020230	+	650	15	2	0	12	2	14	4	9	18	0	0	0	0	13	2	2	0	2	0	1	1	10	12	5	5	17	12	2	1	17	6	2	1	0	3	7	4	3	4	0
lncRNA_19408	ptg000026l	8050590	8051055	+	466	0	6	62	6	0	0	0	2	0	0	0	4	12	5	0	33	0	7	0	18	3	8	6	0	0	0	13	6	2	0	2	6	108	0	0	6	42	0	10	6
lncRNA_19409	ptg000026l	8052186	8052426	+	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_19410	ptg000026l	8062909	8063827	+	919	6	14	226	3	0	12	11	2	0	4	20	50	38	15	0	0	6	31	31	37	6	2	0	27	30	10	161	14	0	10	22	12	58	0	12	25	32	0	10	0
lncRNA_19411	ptg000026l	8069277	8069685	+	409	0	0	14	0	0	2	0	0	0	0	0	0	0	0	0	0	10	0	0	10	0	0	0	0	0	0	16	0	0	0	2	0	4	0	0	0	0	0	0	0
lncRNA_19412	ptg000026l	8070767	8071475	+	709	0	1	30	0	0	0	0	4	4	4	8	8	9	8	3	0	6	8	0	0	0	0	0	0	0	0	39	1	4	0	15	0	4	0	0	0	22	1	0	0
lncRNA_19413	ptg000026l	8086066	8086401	+	336	0	0	0	0	0	0	2	10	0	5	0	3	1	1	11	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_19414	ptg000026l	8087100	8087831	+	732	3	13	107	1	4	35	5	8	0	3	0	15	48	8	1	4	6	18	1	50	1	0	0	16	60	1	164	13	0	1	34	15	14	0	0	77	69	7	0	16
lncRNA_19415	ptg000026l	8092401	8093147	+	747	4	43	3	5	270	8	52	60	1	2	0	0	1	8	11	11	21	28	0	3	0	1	51	7	66	0	9	43	49	0	5	51	4	3	4	0	0	0	8	54
lncRNA_19416	ptg000026l	8098314	8098824	+	511	8	0	39	31	0	6	0	35	0	8	0	2	0	0	40	0	6	0	0	0	0	0	0	0	0	0	10	0	3	0	4	18	0	0	0	0	0	0	0	0
lncRNA_19417	ptg000026l	8189473	8189699	+	227	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_19418	ptg000026l	8193595	8197465	+	3871	118	36	71	34	22	245	30	90	81	155	39	7	78	88	72	87	227	76	11	77	33	38	56	114	118	72	159	36	16	72	94	23	74	50	52	78	118	9	144	9
lncRNA_19419	ptg000026l	8486295	8486665	+	371	28	10	58	8	1	0	22	10	0	2	44	27	11	6	4	58	2	18	52	34	2	2	77	0	21	4	43	10	6	4	10	1	46	2	2	13	80	5	123	8
lncRNA_19420	ptg000026l	8597900	8598116	+	217	0	1	0	0	4	0	0	0	0	1	0	0	0	10	0	7	5	0	0	0	1	0	0	4	4	0	1	1	0	0	0	1	2	4	0	0	0	0	0	0
lncRNA_19421	ptg000026l	8611876	8612331	+	456	0	0	0	0	2	0	0	2	0	10	2	0	2	0	0	0	2	0	0	1	2	0	0	0	0	0	8	0	0	0	2	0	0	6	0	23	0	0	0	0
lncRNA_19422	ptg000026l	8613634	8614013	+	380	16	2	8	20	2	4	2	8	0	27	43	0	2	19	5	3	3	12	6	23	10	4	2	0	3	3	2	2	18	3	9	0	27	22	4	5	0	0	24	0
lncRNA_19423	ptg000026l	8660265	8660766	+	502	23	6	51	32	0	4	30	6	16	35	119	16	57	0	15	36	0	3	16	34	0	19	60	0	16	14	15	6	8	14	2	7	74	2	7	11	68	0	84	2
lncRNA_19424	ptg000026l	8667620	8668059	+	440	4	33	52	1	0	29	25	17	36	22	2	28	9	2	3	10	24	11	0	15	16	16	7	13	35	6	34	33	0	6	21	0	11	14	8	14	58	5	19	18
lncRNA_19425	ptg000026l	8715257	8715613	+	357	0	0	4	14	0	0	4	4	10	7	19	4	0	0	0	10	0	0	0	8	0	2	6	2	6	0	6	0	2	0	0	5	0	0	0	0	0	8	0	0
lncRNA_19426	ptg000026l	8728019	8728312	+	294	13	0	3	0	0	0	0	2	0	1	0	0	2	9	2	0	0	0	0	0	0	2	0	1	0	0	2	0	0	0	0	19	0	4	4	0	0	0	0	0
lncRNA_19427	ptg000026l	8752863	8753385	+	523	5	0	30	0	0	13	4	12	0	0	18	20	12	8	0	0	6	32	0	43	5	0	0	3	15	0	33	0	0	0	19	6	26	0	4	4	24	0	6	6
lncRNA_19428	ptg000026l	8756513	8757229	+	717	0	18	195	0	0	12	0	7	2	0	0	13	27	1	0	16	0	7	0	24	5	0	0	22	22	0	61	18	4	0	19	0	24	2	17	4	53	0	0	12
lncRNA_19429	ptg000026l	8758545	8759119	+	575	0	2	73	3	0	5	16	1	2	0	1	11	9	2	0	0	1	4	0	23	2	2	0	14	38	2	23	2	1	2	0	0	5	7	0	5	135	1	0	3
lncRNA_19430	ptg000026l	9680919	9681175	+	257	0	0	52	0	0	0	2	2	0	0	0	19	13	6	2	26	0	0	0	8	0	0	0	8	9	0	1	0	0	0	0	2	11	0	3	0	93	0	0	0
lncRNA_19431	ptg000026l	9700794	9701105	+	312	0	0	62	0	0	1	4	0	0	4	0	11	6	0	0	0	2	0	0	0	0	0	0	2	16	0	33	0	2	0	11	4	0	0	0	4	28	0	0	1
lncRNA_19432	ptg000026l	9702200	9702665	+	466	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	4	3	0	0	3	0	0	4	0	0	0	0	6	1	0	0	3	0	0	0	0
lncRNA_19433	ptg000026l	9703210	9703417	+	208	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	4	1	0	1	0	0	0	0
lncRNA_19434	ptg000026l	9717409	9721149	+	3741	44	7	144	22	5	9	24	17	20	36	23	26	61	27	20	22	12	16	58	37	4	60	48	8	26	6	64	7	35	6	21	35	94	17	17	49	94	39	53	23
lncRNA_19435	ptg000026l	9729416	9729705	+	290	0	0	47	10	0	0	0	0	0	0	3	8	9	4	0	2	0	0	0	3	7	0	0	0	3	0	23	0	0	0	0	0	4	0	0	0	26	0	0	4
lncRNA_19436	ptg000026l	9729968	9730229	+	262	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	30	0	0	0
lncRNA_19437	ptg000026l	9734343	9734982	+	640	8	6	24	16	0	1	0	0	0	1	22	12	6	0	4	0	2	10	0	38	1	0	0	2	6	0	57	6	0	0	27	0	16	2	4	1	1	0	3	10
lncRNA_19438	ptg000026l	9749529	9750181	+	653	4	0	29	0	3	0	0	0	0	1	0	17	1	4	0	0	0	2	0	42	2	8	0	4	0	0	15	0	0	0	1	0	24	0	0	2	4	4	0	2
lncRNA_19439	ptg000026l	9758765	9760380	+	1616	14	14	87	11	0	38	2	22	12	27	14	24	44	7	14	35	8	22	36	38	3	19	78	3	45	22	213	14	10	22	38	19	38	2	25	11	85	43	17	15
lncRNA_19440	ptg000026l	9857486	9857714	+	229	14	0	0	1	3	0	6	0	2	0	6	0	0	3	0	2	0	2	0	7	9	0	7	0	0	8	7	0	1	8	0	4	2	0	1	0	1	2	1	1
lncRNA_19441	ptg000026l	9898042	9898351	+	310	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_19442	ptg000026l	10231597	10232612	+	1016	0	4	150	17	0	46	0	18	4	0	0	22	24	29	23	3	10	34	0	143	32	0	2	16	48	0	280	4	8	0	56	30	64	0	2	54	85	9	18	12
lncRNA_19443	ptg000026l	10301702	10301919	+	218	19	0	38	0	6	12	0	6	4	0	4	14	0	4	0	0	0	0	0	17	4	4	0	6	4	0	32	0	0	0	0	4	7	0	0	1	102	2	0	6
lncRNA_19444	ptg000026l	10348178	10348452	+	275	0	5	51	0	0	4	0	1	2	0	0	10	9	7	0	0	0	0	0	0	0	0	0	7	0	0	16	5	0	0	12	8	1	0	0	0	0	0	0	2
lncRNA_19445	ptg000026l	10353573	10353783	+	211	2	2	10	58	2	7	0	60	6	2	4	3	7	4	36	8	8	0	2	1	4	0	0	5	4	0	25	2	1	0	2	0	8	4	29	0	0	0	0	0
lncRNA_19446	ptg000026l	10360011	10360701	+	691	0	0	114	10	0	0	0	4	0	0	0	24	6	0	0	0	2	0	0	13	13	0	0	12	18	0	22	0	4	0	2	1	15	0	0	5	27	16	0	14
lncRNA_19447	ptg000026l	10366201	10366832	+	632	0	0	20	0	0	0	0	2	0	0	0	2	12	0	0	0	0	4	0	6	0	0	0	5	8	0	8	0	0	0	2	2	2	2	0	0	28	0	0	0
lncRNA_19448	ptg000026l	10373604	10373811	+	208	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
