gene_id,species,group_id,type,conservation_level
FUN_009959-T1,Apul,OG_11050,apul_peve,high
Peve_00036448,Peve,OG_11050,apul_peve,high
FUN_010018-T1,Apul,OG_11051,apul_peve,medium
Peve_00036454,Peve,OG_11051,apul_peve,medium
FUN_010022-T1,Apul,OG_11052,apul_peve,low
Peve_00013287,Peve,OG_11052,apul_peve,low
FUN_010033-T1,Apul,OG_11053,apul_peve,low
Peve_00000546,Peve,OG_11053,apul_peve,low
FUN_010039-T1,Apul,OG_11054,apul_peve,high
Peve_00002735,Peve,OG_11054,apul_peve,high
FUN_010064-T1,Apul,OG_11055,apul_peve,medium
Peve_00037691,Peve,OG_11055,apul_peve,medium
FUN_010072-T1,Apul,OG_11056,apul_peve,high
Peve_00045321,Peve,OG_11056,apul_peve,high
FUN_010084-T1,Apul,OG_11057,apul_peve,medium
Peve_00003772,Peve,OG_11057,apul_peve,medium
FUN_010123-T1,Apul,OG_11058,apul_peve,low
Peve_00027931,Peve,OG_11058,apul_peve,low
FUN_010138-T1,Apul,OG_11059,apul_peve,low
Peve_00036708,Peve,OG_11059,apul_peve,low
FUN_010142-T1,Apul,OG_11060,apul_peve,high
Peve_00026994,Peve,OG_11060,apul_peve,high
FUN_010152-T1,Apul,OG_11061,apul_peve,low
Peve_00014010,Peve,OG_11061,apul_peve,low
FUN_010167-T1,Apul,OG_11062,apul_peve,low
Peve_00039421,Peve,OG_11062,apul_peve,low
FUN_010182-T1,Apul,OG_11063,apul_peve,low
Peve_00029792,Peve,OG_11063,apul_peve,low
FUN_010184-T1,Apul,OG_11064,apul_peve,medium
Peve_00013283,Peve,OG_11064,apul_peve,medium
FUN_010186-T1,Apul,OG_11065,apul_peve,medium
Peve_00032753,Peve,OG_11065,apul_peve,medium
FUN_010219-T1,Apul,OG_11066,apul_peve,low
Peve_00015442,Peve,OG_11066,apul_peve,low
FUN_010223-T1,Apul,OG_11067,apul_peve,low
Peve_00002747,Peve,OG_11067,apul_peve,low
FUN_010234-T1,Apul,OG_11068,apul_peve,high
Peve_00006440,Peve,OG_11068,apul_peve,high
FUN_010236-T1,Apul,OG_11069,apul_peve,low
Peve_00040599,Peve,OG_11069,apul_peve,low
FUN_010239-T1,Apul,OG_11070,apul_peve,low
Peve_00011691,Peve,OG_11070,apul_peve,low
FUN_010483-T1,Apul,OG_11071,apul_peve,low
Peve_00018738,Peve,OG_11071,apul_peve,low
FUN_010503-T1,Apul,OG_11072,apul_peve,low
Peve_00045203,Peve,OG_11072,apul_peve,low
FUN_010504-T1,Apul,OG_11073,apul_peve,low
Peve_00001330,Peve,OG_11073,apul_peve,low
FUN_010559-T1,Apul,OG_11074,apul_peve,low
Peve_00032727,Peve,OG_11074,apul_peve,low
FUN_010572-T1,Apul,OG_11075,apul_peve,low
Peve_00032731,Peve,OG_11075,apul_peve,low
FUN_010580-T1,Apul,OG_11076,apul_peve,low
Peve_00032741,Peve,OG_11076,apul_peve,low
FUN_010581-T1,Apul,OG_11077,apul_peve,low
Peve_00015351,Peve,OG_11077,apul_peve,low
FUN_010582-T1,Apul,OG_11078,apul_peve,low
Peve_00032743,Peve,OG_11078,apul_peve,low
FUN_010589-T1,Apul,OG_11079,apul_peve,low
Peve_00032701,Peve,OG_11079,apul_peve,low
FUN_010607-T1,Apul,OG_11080,apul_peve,medium
Peve_00003668,Peve,OG_11080,apul_peve,medium
FUN_010618-T1,Apul,OG_11081,apul_peve,medium
Peve_00013411,Peve,OG_11081,apul_peve,medium
FUN_010631-T1,Apul,OG_11082,apul_peve,high
Peve_00004480,Peve,OG_11082,apul_peve,high
FUN_010645-T1,Apul,OG_11083,apul_peve,medium
Peve_00009328,Peve,OG_11083,apul_peve,medium
FUN_010649-T1,Apul,OG_11084,apul_peve,low
Peve_00033908,Peve,OG_11084,apul_peve,low
FUN_010658-T1,Apul,OG_11085,apul_peve,low
Peve_00031471,Peve,OG_11085,apul_peve,low
FUN_010669-T3,Apul,OG_11086,apul_peve,medium
Peve_00031449,Peve,OG_11086,apul_peve,medium
FUN_010676-T1,Apul,OG_11087,apul_peve,high
Peve_00044780,Peve,OG_11087,apul_peve,high
FUN_010689-T1,Apul,OG_11088,apul_peve,medium
Peve_00012868,Peve,OG_11088,apul_peve,medium
FUN_010723-T1,Apul,OG_11089,apul_peve,medium
Peve_00028322,Peve,OG_11089,apul_peve,medium
FUN_010725-T1,Apul,OG_11090,apul_peve,medium
Peve_00038970,Peve,OG_11090,apul_peve,medium
FUN_010742-T2,Apul,OG_11091,apul_peve,low
Peve_00038407,Peve,OG_11091,apul_peve,low
FUN_010750-T1,Apul,OG_11092,apul_peve,medium
Peve_00010094,Peve,OG_11092,apul_peve,medium
FUN_010780-T2,Apul,OG_11093,apul_peve,medium
Peve_00004486,Peve,OG_11093,apul_peve,medium
FUN_010787-T1,Apul,OG_11094,apul_peve,low
Peve_00007160,Peve,OG_11094,apul_peve,low
FUN_010794-T1,Apul,OG_11095,apul_peve,low
Peve_00031932,Peve,OG_11095,apul_peve,low
FUN_010795-T1,Apul,OG_11096,apul_peve,low
Peve_00007586,Peve,OG_11096,apul_peve,low
FUN_010797-T1,Apul,OG_11097,apul_peve,medium
Peve_00017296,Peve,OG_11097,apul_peve,medium
FUN_010813-T1,Apul,OG_11098,apul_peve,low
Peve_00006519,Peve,OG_11098,apul_peve,low
FUN_010816-T1,Apul,OG_11099,apul_peve,medium
Peve_00001135,Peve,OG_11099,apul_peve,medium
FUN_010817-T1,Apul,OG_11100,apul_peve,low
Peve_00017552,Peve,OG_11100,apul_peve,low
FUN_010843-T1,Apul,OG_11101,apul_peve,low
Peve_00030156,Peve,OG_11101,apul_peve,low
FUN_010847-T1,Apul,OG_11102,apul_peve,high
Peve_00000424,Peve,OG_11102,apul_peve,high
FUN_010880-T1,Apul,OG_11103,apul_peve,medium
Peve_00035842,Peve,OG_11103,apul_peve,medium
FUN_010895-T1,Apul,OG_11104,apul_peve,high
Peve_00027258,Peve,OG_11104,apul_peve,high
FUN_010917-T1,Apul,OG_11105,apul_peve,low
Peve_00044946,Peve,OG_11105,apul_peve,low
FUN_010936-T1,Apul,OG_11106,apul_peve,medium
Peve_00025017,Peve,OG_11106,apul_peve,medium
FUN_010963-T1,Apul,OG_11107,apul_peve,medium
Peve_00007922,Peve,OG_11107,apul_peve,medium
FUN_010967-T1,Apul,OG_11108,apul_peve,low
Peve_00036902,Peve,OG_11108,apul_peve,low
FUN_010972-T1,Apul,OG_11109,apul_peve,medium
Peve_00029719,Peve,OG_11109,apul_peve,medium
FUN_010992-T1,Apul,OG_11110,apul_peve,low
Peve_00013398,Peve,OG_11110,apul_peve,low
FUN_011060-T1,Apul,OG_11111,apul_peve,low
Peve_00009501,Peve,OG_11111,apul_peve,low
FUN_011062-T1,Apul,OG_11112,apul_peve,medium
Peve_00009499,Peve,OG_11112,apul_peve,medium
FUN_011123-T1,Apul,OG_11113,apul_peve,high
Peve_00022318,Peve,OG_11113,apul_peve,high
FUN_011133-T1,Apul,OG_11114,apul_peve,low
Peve_00009171,Peve,OG_11114,apul_peve,low
FUN_011143-T1,Apul,OG_11115,apul_peve,low
Peve_00045159,Peve,OG_11115,apul_peve,low
FUN_011152-T1,Apul,OG_11116,apul_peve,low
Peve_00032816,Peve,OG_11116,apul_peve,low
FUN_011171-T1,Apul,OG_11117,apul_peve,medium
Peve_00002480,Peve,OG_11117,apul_peve,medium
FUN_011184-T1,Apul,OG_11118,apul_peve,high
Peve_00030753,Peve,OG_11118,apul_peve,high
FUN_011225-T1,Apul,OG_11119,apul_peve,low
Peve_00035525,Peve,OG_11119,apul_peve,low
FUN_011257-T1,Apul,OG_11120,apul_peve,low
Peve_00024713,Peve,OG_11120,apul_peve,low
FUN_011268-T1,Apul,OG_11121,apul_peve,low
Peve_00019210,Peve,OG_11121,apul_peve,low
FUN_011278-T1,Apul,OG_11122,apul_peve,low
Peve_00030532,Peve,OG_11122,apul_peve,low
FUN_011281-T1,Apul,OG_11123,apul_peve,medium
Peve_00019681,Peve,OG_11123,apul_peve,medium
FUN_011286-T1,Apul,OG_11124,apul_peve,medium
Peve_00028126,Peve,OG_11124,apul_peve,medium
FUN_011287-T1,Apul,OG_11125,apul_peve,high
Peve_00006855,Peve,OG_11125,apul_peve,high
FUN_011330-T1,Apul,OG_11126,apul_peve,medium
Peve_00000599,Peve,OG_11126,apul_peve,medium
FUN_011333-T1,Apul,OG_11127,apul_peve,medium
Peve_00044531,Peve,OG_11127,apul_peve,medium
FUN_011345-T1,Apul,OG_11128,apul_peve,medium
Peve_00019914,Peve,OG_11128,apul_peve,medium
FUN_011360-T1,Apul,OG_11129,apul_peve,low
Peve_00000428,Peve,OG_11129,apul_peve,low
FUN_011362-T1,Apul,OG_11130,apul_peve,low
Peve_00005121,Peve,OG_11130,apul_peve,low
FUN_011412-T1,Apul,OG_11131,apul_peve,medium
Peve_00023167,Peve,OG_11131,apul_peve,medium
FUN_011486-T1,Apul,OG_11132,apul_peve,low
Peve_00000322,Peve,OG_11132,apul_peve,low
FUN_011513-T1,Apul,OG_11133,apul_peve,low
Peve_00005642,Peve,OG_11133,apul_peve,low
FUN_011558-T1,Apul,OG_11134,apul_peve,medium
Peve_00037272,Peve,OG_11134,apul_peve,medium
FUN_011584-T1,Apul,OG_11135,apul_peve,low
Peve_00008360,Peve,OG_11135,apul_peve,low
FUN_011688-T1,Apul,OG_11136,apul_peve,medium
Peve_00027014,Peve,OG_11136,apul_peve,medium
FUN_011690-T1,Apul,OG_11137,apul_peve,high
Peve_00027017,Peve,OG_11137,apul_peve,high
FUN_011712-T1,Apul,OG_11138,apul_peve,medium
Peve_00025141,Peve,OG_11138,apul_peve,medium
FUN_011719-T1,Apul,OG_11139,apul_peve,low
Peve_00039712,Peve,OG_11139,apul_peve,low
FUN_011721-T1,Apul,OG_11140,apul_peve,low
Peve_00014016,Peve,OG_11140,apul_peve,low
FUN_011726-T1,Apul,OG_11141,apul_peve,medium
Peve_00001122,Peve,OG_11141,apul_peve,medium
FUN_011759-T1,Apul,OG_11142,apul_peve,low
Peve_00044712,Peve,OG_11142,apul_peve,low
FUN_011767-T1,Apul,OG_11143,apul_peve,low
Peve_00020120,Peve,OG_11143,apul_peve,low
FUN_011768-T2,Apul,OG_11144,apul_peve,high
Peve_00035312,Peve,OG_11144,apul_peve,high
FUN_011779-T1,Apul,OG_11145,apul_peve,low
Peve_00006121,Peve,OG_11145,apul_peve,low
FUN_011793-T1,Apul,OG_11146,apul_peve,low
Peve_00000254,Peve,OG_11146,apul_peve,low
FUN_011800-T1,Apul,OG_11147,apul_peve,low
Peve_00034595,Peve,OG_11147,apul_peve,low
FUN_011854-T1,Apul,OG_11148,apul_peve,medium
Peve_00034402,Peve,OG_11148,apul_peve,medium
FUN_011858-T1,Apul,OG_11149,apul_peve,medium
Peve_00034378,Peve,OG_11149,apul_peve,medium
FUN_011887-T1,Apul,OG_11150,apul_peve,medium
Peve_00014805,Peve,OG_11150,apul_peve,medium
FUN_011891-T1,Apul,OG_11151,apul_peve,low
Peve_00014844,Peve,OG_11151,apul_peve,low
FUN_011896-T1,Apul,OG_11152,apul_peve,high
Peve_00034906,Peve,OG_11152,apul_peve,high
FUN_011902-T2,Apul,OG_11153,apul_peve,medium
Peve_00042801,Peve,OG_11153,apul_peve,medium
FUN_011904-T1,Apul,OG_11154,apul_peve,low
Peve_00042399,Peve,OG_11154,apul_peve,low
FUN_011905-T2,Apul,OG_11155,apul_peve,low
Peve_00026369,Peve,OG_11155,apul_peve,low
FUN_011916-T1,Apul,OG_11156,apul_peve,medium
Peve_00037785,Peve,OG_11156,apul_peve,medium
FUN_011938-T1,Apul,OG_11157,apul_peve,low
Peve_00025119,Peve,OG_11157,apul_peve,low
FUN_011948-T1,Apul,OG_11158,apul_peve,high
Peve_00016918,Peve,OG_11158,apul_peve,high
FUN_011958-T1,Apul,OG_11159,apul_peve,low
Peve_00020308,Peve,OG_11159,apul_peve,low
FUN_011962-T1,Apul,OG_11160,apul_peve,high
Peve_00011889,Peve,OG_11160,apul_peve,high
FUN_011981-T1,Apul,OG_11161,apul_peve,low
Peve_00000988,Peve,OG_11161,apul_peve,low
FUN_012006-T1,Apul,OG_11162,apul_peve,low
Peve_00035604,Peve,OG_11162,apul_peve,low
FUN_012017-T1,Apul,OG_11163,apul_peve,medium
Peve_00030439,Peve,OG_11163,apul_peve,medium
FUN_012018-T1,Apul,OG_11164,apul_peve,medium
Peve_00030375,Peve,OG_11164,apul_peve,medium
FUN_012024-T1,Apul,OG_11165,apul_peve,medium
Peve_00023336,Peve,OG_11165,apul_peve,medium
FUN_012030-T1,Apul,OG_11166,apul_peve,low
Peve_00044956,Peve,OG_11166,apul_peve,low
FUN_012051-T1,Apul,OG_11167,apul_peve,low
Peve_00004086,Peve,OG_11167,apul_peve,low
FUN_012071-T1,Apul,OG_11168,apul_peve,medium
Peve_00025865,Peve,OG_11168,apul_peve,medium
FUN_012110-T1,Apul,OG_11169,apul_peve,medium
Peve_00045235,Peve,OG_11169,apul_peve,medium
FUN_012111-T1,Apul,OG_11170,apul_peve,medium
Peve_00045234,Peve,OG_11170,apul_peve,medium
FUN_012114-T1,Apul,OG_11171,apul_peve,low
Peve_00011023,Peve,OG_11171,apul_peve,low
FUN_012117-T1,Apul,OG_11172,apul_peve,medium
Peve_00007419,Peve,OG_11172,apul_peve,medium
FUN_012121-T1,Apul,OG_11173,apul_peve,high
Peve_00041341,Peve,OG_11173,apul_peve,high
FUN_012131-T1,Apul,OG_11174,apul_peve,medium
Peve_00035466,Peve,OG_11174,apul_peve,medium
FUN_012149-T1,Apul,OG_11175,apul_peve,low
Peve_00035448,Peve,OG_11175,apul_peve,low
FUN_012157-T1,Apul,OG_11176,apul_peve,low
Peve_00033920,Peve,OG_11176,apul_peve,low
FUN_012163-T1,Apul,OG_11177,apul_peve,low
Peve_00024134,Peve,OG_11177,apul_peve,low
FUN_012173-T2,Apul,OG_11178,apul_peve,low
Peve_00008638,Peve,OG_11178,apul_peve,low
FUN_012181-T2,Apul,OG_11179,apul_peve,medium
Peve_00033048,Peve,OG_11179,apul_peve,medium
FUN_012182-T1,Apul,OG_11180,apul_peve,high
Peve_00020511,Peve,OG_11180,apul_peve,high
FUN_012184-T1,Apul,OG_11181,apul_peve,medium
Peve_00016117,Peve,OG_11181,apul_peve,medium
FUN_012188-T1,Apul,OG_11182,apul_peve,low
Peve_00027772,Peve,OG_11182,apul_peve,low
FUN_012190-T1,Apul,OG_11183,apul_peve,medium
Peve_00013742,Peve,OG_11183,apul_peve,medium
FUN_012195-T1,Apul,OG_11184,apul_peve,low
Peve_00013744,Peve,OG_11184,apul_peve,low
FUN_012200-T1,Apul,OG_11185,apul_peve,low
Peve_00003474,Peve,OG_11185,apul_peve,low
FUN_012215-T1,Apul,OG_11186,apul_peve,low
Peve_00005374,Peve,OG_11186,apul_peve,low
FUN_012220-T1,Apul,OG_11187,apul_peve,low
Peve_00005379,Peve,OG_11187,apul_peve,low
FUN_012221-T1,Apul,OG_11188,apul_peve,high
Peve_00005370,Peve,OG_11188,apul_peve,high
FUN_012226-T1,Apul,OG_11189,apul_peve,medium
Peve_00036352,Peve,OG_11189,apul_peve,medium
FUN_012228-T1,Apul,OG_11190,apul_peve,low
Peve_00020577,Peve,OG_11190,apul_peve,low
FUN_012230-T1,Apul,OG_11191,apul_peve,medium
Peve_00020572,Peve,OG_11191,apul_peve,medium
FUN_012234-T2,Apul,OG_11192,apul_peve,high
Peve_00035728,Peve,OG_11192,apul_peve,high
FUN_012242-T1,Apul,OG_11193,apul_peve,low
Peve_00018302,Peve,OG_11193,apul_peve,low
FUN_012244-T1,Apul,OG_11194,apul_peve,low
Peve_00018299,Peve,OG_11194,apul_peve,low
FUN_012255-T1,Apul,OG_11195,apul_peve,medium
Peve_00036359,Peve,OG_11195,apul_peve,medium
FUN_012263-T1,Apul,OG_11196,apul_peve,low
Peve_00036388,Peve,OG_11196,apul_peve,low
FUN_012264-T1,Apul,OG_11197,apul_peve,low
Peve_00036386,Peve,OG_11197,apul_peve,low
FUN_012269-T1,Apul,OG_11198,apul_peve,medium
Peve_00020520,Peve,OG_11198,apul_peve,medium
FUN_012277-T1,Apul,OG_11199,apul_peve,medium
Peve_00010525,Peve,OG_11199,apul_peve,medium
FUN_012282-T1,Apul,OG_11200,apul_peve,low
Peve_00023638,Peve,OG_11200,apul_peve,low
FUN_012287-T1,Apul,OG_11201,apul_peve,medium
Peve_00010524,Peve,OG_11201,apul_peve,medium
FUN_012290-T1,Apul,OG_11202,apul_peve,medium
Peve_00036370,Peve,OG_11202,apul_peve,medium
FUN_012305-T1,Apul,OG_11203,apul_peve,low
Peve_00038605,Peve,OG_11203,apul_peve,low
FUN_012308-T2,Apul,OG_11204,apul_peve,medium
Peve_00038601,Peve,OG_11204,apul_peve,medium
FUN_012310-T1,Apul,OG_11205,apul_peve,medium
Peve_00038596,Peve,OG_11205,apul_peve,medium
FUN_012323-T1,Apul,OG_11206,apul_peve,low
Peve_00038590,Peve,OG_11206,apul_peve,low
FUN_012334-T1,Apul,OG_11207,apul_peve,medium
Peve_00015494,Peve,OG_11207,apul_peve,medium
FUN_012337-T1,Apul,OG_11208,apul_peve,medium
Peve_00021552,Peve,OG_11208,apul_peve,medium
FUN_012354-T1,Apul,OG_11209,apul_peve,medium
Peve_00044138,Peve,OG_11209,apul_peve,medium
FUN_012367-T1,Apul,OG_11210,apul_peve,low
Peve_00024419,Peve,OG_11210,apul_peve,low
FUN_012368-T1,Apul,OG_11211,apul_peve,medium
Peve_00015815,Peve,OG_11211,apul_peve,medium
FUN_012392-T1,Apul,OG_11212,apul_peve,low
Peve_00008848,Peve,OG_11212,apul_peve,low
FUN_012393-T1,Apul,OG_11213,apul_peve,low
Peve_00008849,Peve,OG_11213,apul_peve,low
FUN_012394-T1,Apul,OG_11214,apul_peve,medium
Peve_00008845,Peve,OG_11214,apul_peve,medium
FUN_012397-T1,Apul,OG_11215,apul_peve,medium
Peve_00008846,Peve,OG_11215,apul_peve,medium
FUN_012410-T2,Apul,OG_11216,apul_peve,medium
Peve_00023480,Peve,OG_11216,apul_peve,medium
FUN_012411-T1,Apul,OG_11217,apul_peve,low
Peve_00037992,Peve,OG_11217,apul_peve,low
FUN_012423-T1,Apul,OG_11218,apul_peve,medium
Peve_00020929,Peve,OG_11218,apul_peve,medium
FUN_012429-T2,Apul,OG_11219,apul_peve,low
Peve_00026914,Peve,OG_11219,apul_peve,low
FUN_012432-T1,Apul,OG_11220,apul_peve,medium
Peve_00010669,Peve,OG_11220,apul_peve,medium
FUN_012436-T1,Apul,OG_11221,apul_peve,medium
Peve_00026920,Peve,OG_11221,apul_peve,medium
FUN_012450-T1,Apul,OG_11222,apul_peve,medium
Peve_00023865,Peve,OG_11222,apul_peve,medium
FUN_012451-T1,Apul,OG_11223,apul_peve,high
Peve_00015634,Peve,OG_11223,apul_peve,high
FUN_012453-T1,Apul,OG_11224,apul_peve,low
Peve_00000519,Peve,OG_11224,apul_peve,low
FUN_012455-T1,Apul,OG_11225,apul_peve,high
Peve_00023435,Peve,OG_11225,apul_peve,high
FUN_012474-T1,Apul,OG_11226,apul_peve,low
Peve_00018314,Peve,OG_11226,apul_peve,low
FUN_012483-T1,Apul,OG_11227,apul_peve,medium
Peve_00010910,Peve,OG_11227,apul_peve,medium
FUN_012493-T1,Apul,OG_11228,apul_peve,medium
Peve_00007951,Peve,OG_11228,apul_peve,medium
FUN_012509-T1,Apul,OG_11229,apul_peve,medium
Peve_00002165,Peve,OG_11229,apul_peve,medium
FUN_012515-T1,Apul,OG_11230,apul_peve,medium
Peve_00022369,Peve,OG_11230,apul_peve,medium
FUN_012537-T1,Apul,OG_11231,apul_peve,low
Peve_00034219,Peve,OG_11231,apul_peve,low
FUN_012550-T1,Apul,OG_11232,apul_peve,medium
Peve_00030418,Peve,OG_11232,apul_peve,medium
FUN_012553-T1,Apul,OG_11233,apul_peve,medium
Peve_00030420,Peve,OG_11233,apul_peve,medium
FUN_012572-T1,Apul,OG_11234,apul_peve,medium
Peve_00009080,Peve,OG_11234,apul_peve,medium
FUN_012585-T1,Apul,OG_11235,apul_peve,low
Peve_00038786,Peve,OG_11235,apul_peve,low
FUN_012593-T1,Apul,OG_11236,apul_peve,low
Peve_00028910,Peve,OG_11236,apul_peve,low
FUN_012596-T1,Apul,OG_11237,apul_peve,high
Peve_00029459,Peve,OG_11237,apul_peve,high
FUN_012597-T1,Apul,OG_11238,apul_peve,medium
Peve_00042798,Peve,OG_11238,apul_peve,medium
FUN_012610-T1,Apul,OG_11239,apul_peve,high
Peve_00019996,Peve,OG_11239,apul_peve,high
FUN_012617-T1,Apul,OG_11240,apul_peve,low
Peve_00034199,Peve,OG_11240,apul_peve,low
FUN_012623-T1,Apul,OG_11241,apul_peve,low
Peve_00017737,Peve,OG_11241,apul_peve,low
FUN_012634-T1,Apul,OG_11242,apul_peve,low
Peve_00036811,Peve,OG_11242,apul_peve,low
FUN_012637-T2,Apul,OG_11243,apul_peve,medium
Peve_00036808,Peve,OG_11243,apul_peve,medium
FUN_012643-T2,Apul,OG_11244,apul_peve,low
Peve_00020923,Peve,OG_11244,apul_peve,low
FUN_012656-T1,Apul,OG_11245,apul_peve,low
Peve_00022125,Peve,OG_11245,apul_peve,low
FUN_012658-T1,Apul,OG_11246,apul_peve,high
Peve_00020499,Peve,OG_11246,apul_peve,high
FUN_012661-T1,Apul,OG_11247,apul_peve,medium
Peve_00020501,Peve,OG_11247,apul_peve,medium
FUN_012669-T1,Apul,OG_11248,apul_peve,medium
Peve_00007057,Peve,OG_11248,apul_peve,medium
FUN_012679-T1,Apul,OG_11249,apul_peve,medium
Peve_00044336,Peve,OG_11249,apul_peve,medium
FUN_012690-T1,Apul,OG_11250,apul_peve,medium
Peve_00016819,Peve,OG_11250,apul_peve,medium
FUN_012695-T1,Apul,OG_11251,apul_peve,medium
Peve_00016825,Peve,OG_11251,apul_peve,medium
FUN_012703-T1,Apul,OG_11252,apul_peve,low
Peve_00016839,Peve,OG_11252,apul_peve,low
FUN_012705-T1,Apul,OG_11253,apul_peve,medium
Peve_00004314,Peve,OG_11253,apul_peve,medium
FUN_012709-T1,Apul,OG_11254,apul_peve,medium
Peve_00004158,Peve,OG_11254,apul_peve,medium
FUN_012729-T1,Apul,OG_11255,apul_peve,low
Peve_00001016,Peve,OG_11255,apul_peve,low
FUN_012737-T1,Apul,OG_11256,apul_peve,low
Peve_00036155,Peve,OG_11256,apul_peve,low
FUN_012738-T1,Apul,OG_11257,apul_peve,low
Peve_00035345,Peve,OG_11257,apul_peve,low
FUN_012751-T1,Apul,OG_11258,apul_peve,low
Peve_00044220,Peve,OG_11258,apul_peve,low
FUN_012752-T2,Apul,OG_11259,apul_peve,low
Peve_00044224,Peve,OG_11259,apul_peve,low
FUN_012763-T2,Apul,OG_11260,apul_peve,medium
Peve_00006125,Peve,OG_11260,apul_peve,medium
FUN_012767-T1,Apul,OG_11261,apul_peve,medium
Peve_00033805,Peve,OG_11261,apul_peve,medium
FUN_012780-T1,Apul,OG_11262,apul_peve,high
Peve_00007526,Peve,OG_11262,apul_peve,high
FUN_012794-T2,Apul,OG_11263,apul_peve,high
Peve_00010082,Peve,OG_11263,apul_peve,high
FUN_012796-T1,Apul,OG_11264,apul_peve,medium
Peve_00034573,Peve,OG_11264,apul_peve,medium
FUN_012798-T1,Apul,OG_11265,apul_peve,low
Peve_00019854,Peve,OG_11265,apul_peve,low
FUN_012805-T1,Apul,OG_11266,apul_peve,low
Peve_00026604,Peve,OG_11266,apul_peve,low
FUN_012829-T1,Apul,OG_11267,apul_peve,medium
Peve_00001823,Peve,OG_11267,apul_peve,medium
FUN_012830-T1,Apul,OG_11268,apul_peve,low
Peve_00026214,Peve,OG_11268,apul_peve,low
FUN_012842-T1,Apul,OG_11269,apul_peve,low
Peve_00029223,Peve,OG_11269,apul_peve,low
FUN_012843-T1,Apul,OG_11270,apul_peve,high
Peve_00028299,Peve,OG_11270,apul_peve,high
FUN_012877-T1,Apul,OG_11271,apul_peve,low
Peve_00036269,Peve,OG_11271,apul_peve,low
FUN_012885-T1,Apul,OG_11272,apul_peve,low
Peve_00040877,Peve,OG_11272,apul_peve,low
FUN_012890-T1,Apul,OG_11273,apul_peve,high
Peve_00003931,Peve,OG_11273,apul_peve,high
FUN_012902-T1,Apul,OG_11274,apul_peve,low
Peve_00010563,Peve,OG_11274,apul_peve,low
FUN_012911-T1,Apul,OG_11275,apul_peve,low
Peve_00010559,Peve,OG_11275,apul_peve,low
FUN_012929-T1,Apul,OG_11276,apul_peve,medium
Peve_00031188,Peve,OG_11276,apul_peve,medium
FUN_012930-T1,Apul,OG_11277,apul_peve,medium
Peve_00044002,Peve,OG_11277,apul_peve,medium
FUN_012975-T1,Apul,OG_11278,apul_peve,medium
Peve_00032583,Peve,OG_11278,apul_peve,medium
FUN_012999-T1,Apul,OG_11279,apul_peve,medium
Peve_00000257,Peve,OG_11279,apul_peve,medium
FUN_013015-T1,Apul,OG_11280,apul_peve,low
Peve_00014305,Peve,OG_11280,apul_peve,low
FUN_013017-T1,Apul,OG_11281,apul_peve,low
Peve_00032443,Peve,OG_11281,apul_peve,low
FUN_013032-T1,Apul,OG_11282,apul_peve,low
Peve_00020924,Peve,OG_11282,apul_peve,low
FUN_013040-T1,Apul,OG_11283,apul_peve,medium
Peve_00025635,Peve,OG_11283,apul_peve,medium
FUN_013053-T1,Apul,OG_11284,apul_peve,low
Peve_00045351,Peve,OG_11284,apul_peve,low
FUN_013078-T1,Apul,OG_11285,apul_peve,medium
Peve_00027400,Peve,OG_11285,apul_peve,medium
FUN_013084-T1,Apul,OG_11286,apul_peve,low
Peve_00027385,Peve,OG_11286,apul_peve,low
FUN_013108-T1,Apul,OG_11287,apul_peve,low
Peve_00035570,Peve,OG_11287,apul_peve,low
FUN_013127-T1,Apul,OG_11288,apul_peve,high
Peve_00005798,Peve,OG_11288,apul_peve,high
FUN_013129-T1,Apul,OG_11289,apul_peve,low
Peve_00011389,Peve,OG_11289,apul_peve,low
FUN_013131-T1,Apul,OG_11290,apul_peve,low
Peve_00011707,Peve,OG_11290,apul_peve,low
FUN_013132-T1,Apul,OG_11291,apul_peve,low
Peve_00000442,Peve,OG_11291,apul_peve,low
FUN_013133-T1,Apul,OG_11292,apul_peve,low
Peve_00013809,Peve,OG_11292,apul_peve,low
FUN_013147-T1,Apul,OG_11293,apul_peve,low
Peve_00027396,Peve,OG_11293,apul_peve,low
FUN_013283-T1,Apul,OG_11294,apul_peve,medium
Peve_00018767,Peve,OG_11294,apul_peve,medium
FUN_013287-T1,Apul,OG_11295,apul_peve,high
Peve_00014913,Peve,OG_11295,apul_peve,high
FUN_013328-T1,Apul,OG_11296,apul_peve,medium
Peve_00022433,Peve,OG_11296,apul_peve,medium
FUN_013344-T1,Apul,OG_11297,apul_peve,low
Peve_00042390,Peve,OG_11297,apul_peve,low
FUN_013346-T1,Apul,OG_11298,apul_peve,low
Peve_00008585,Peve,OG_11298,apul_peve,low
FUN_013353-T1,Apul,OG_11299,apul_peve,low
Peve_00041991,Peve,OG_11299,apul_peve,low
FUN_013356-T1,Apul,OG_11300,apul_peve,low
Peve_00042001,Peve,OG_11300,apul_peve,low
FUN_013362-T1,Apul,OG_11301,apul_peve,medium
Peve_00001195,Peve,OG_11301,apul_peve,medium
FUN_013380-T1,Apul,OG_11302,apul_peve,medium
Peve_00020450,Peve,OG_11302,apul_peve,medium
FUN_013382-T1,Apul,OG_11303,apul_peve,low
Peve_00015987,Peve,OG_11303,apul_peve,low
FUN_013414-T1,Apul,OG_11304,apul_peve,low
Peve_00028074,Peve,OG_11304,apul_peve,low
